ROCO_ID,PMC_ID,CC
ROCO_86654,PMC3545896_1471-2458-12-963-2.jpg,CC BY
ROCO_86655,PMC3925252_1532-429X-16-7-4.jpg,CC BY
ROCO_86656,PMC4799325_gr2.jpg,CC BY-NC-ND
ROCO_86657,PMC3201015_CTO-04-10-g-002.jpg,CC BY-NC-ND
ROCO_86658,PMC5383627_jes-28-019-g003.jpg,CC BY-NC-ND
ROCO_86660,PMC3015904_jsls-13-1-44-g01.jpg,CC BY-NC-ND
ROCO_86662,PMC3657989_IJABMR-2-70-g001.jpg,CC BY-NC-SA
ROCO_86663,PMC3705185_tmh-2011-05-p003.jpg,NO-CC CODE
ROCO_86664,PMC4029545_1476-0711-12-37-2.jpg,CC BY
ROCO_86666,PMC5581445_13019_2017_639_Fig1_HTML.jpg,CC BY
ROCO_86667,PMC2213655_1465-9921-8-87-1.jpg,CC BY
ROCO_86668,PMC3746469_JFDS-5-22-g005.jpg,CC BY-NC-SA
ROCO_86669,PMC4173304_SNI-5-385-g001.jpg,CC BY-NC-SA
ROCO_86670,PMC4452228_BMRI2015-560365.006.jpg,CC BY
ROCO_86672,PMC544547_pbio.0030024.g001.jpg,CC BY
ROCO_86673,PMC4885668_jds-17-112-g001.jpg,CC BY
ROCO_86674,PMC4902987_12886_2016_261_Fig5_HTML.jpg,CC BY
ROCO_86675,PMC3841937_SNI-4-362-g003.jpg,CC BY-NC-SA
ROCO_86676,PMC5303756_fmicb-08-00202-g009.jpg,CC BY
ROCO_86677,PMC3933410_CRIM.OBGYN2014-456017.004.jpg,CC BY
ROCO_86680,PMC4772945_ccide-8-029Fig1.jpg,CC BY-NC
ROCO_86682,PMC1552084_1743-8454-3-9-4.jpg,CC BY
ROCO_86683,PMC4273256_Beilstein_J_Org_Chem-10-2715-g005.jpg,CC BY
ROCO_86684,PMC3125316_1746-6148-7-21-4.jpg,CC BY
ROCO_86685,PMC1247535_ehp0112-a00740f2.jpg,CC0
ROCO_86686,PMC4346991_0392-100X-34-434-g004.jpg,CC BY-NC-ND
ROCO_86688,PMC3837244_fncom-07-00168-g0004.jpg,CC BY
ROCO_86689,PMC3015960_jsls-13-3-318-g01.jpg,CC BY-NC-ND
ROCO_86690,PMC3504276_CRIM.ORTHOPEDICS2011-569413.002.jpg,CC BY
ROCO_86691,PMC1581466_IDOG2006-51931.003.jpg,CC BY
ROCO_86694,PMC5353405_JCE-24-18-g002.jpg,CC BY-NC-SA
ROCO_86695,PMC4247531_EUS-3-232-g005.jpg,CC BY-NC-SA
ROCO_86696,PMC4494614_opth-9-1187Fig1.jpg,CC BY-NC
ROCO_86697,PMC3961892_NJMS-4-181-g004.jpg,CC BY-NC-SA
ROCO_86698,PMC4799157_gr1.jpg,CC BY-NC-ND
ROCO_86700,PMC3383251_cop-0003-0185-g05.jpg,CC BY-NC-ND
ROCO_86701,PMC3342796_gr6.jpg,NO-CC CODE
ROCO_86702,PMC4563053_gr4.jpg,CC BY-NC-ND
ROCO_86703,PMC3015619_jsls-9-3-252-g01.jpg,CC BY-NC-ND
ROCO_86704,PMC5556078_41598_2017_8724_Fig1_HTML.jpg,CC BY
ROCO_86705,PMC4561151_PAMJ-21-1-g002.jpg,CC BY
ROCO_86706,PMC4290199_IJO-62-1082-g002.jpg,CC BY-NC-SA
ROCO_86708,PMC3298387_ijn-7-1215f1.jpg,NO-CC CODE
ROCO_86709,PMC2636094_IndianJOphthalmol-56-147-g007.jpg,CC BY-NC-SA
ROCO_86710,PMC5508465_IJO-65-518-g005.jpg,CC BY-NC-SA
ROCO_86711,PMC4439681_JPBS-7-234-g001.jpg,CC BY-NC-SA
ROCO_86712,PMC5054236_medinform_v4i3e27_fig4.jpg,CC BY
ROCO_86713,PMC4316126_JMedLife-07-499-g009.jpg,CC BY
ROCO_86714,PMC3966359_CMMM2014-747549.001.jpg,CC BY
ROCO_86716,PMC3695074_nihms450645f1.jpg,NO-CC CODE
ROCO_86718,PMC4206730_expanim-63-269-g004.jpg,CC BY-NC-ND
ROCO_86719,PMC3599608_1748-7161-8-3-8.jpg,CC BY
ROCO_86720,PMC3083061_jls0041026790002.jpg,CC BY-NC-ND
ROCO_86721,PMC4837775_JIPS-16-131-g002.jpg,CC BY-NC-SA
ROCO_86722,PMC4322494_ijcn-9-001-g006.jpg,CC BY
ROCO_86723,PMC5697988_PAMJ-28-55-g003.jpg,CC BY
ROCO_86724,PMC3702066_JMH-4-46-g003.jpg,CC BY-NC-SA
ROCO_86725,PMC5107230_CRIOT2016-1505202.002.jpg,CC BY
ROCO_86727,PMC3445076_10.1177_1941738108326701-fig2.jpg,NO-CC CODE
ROCO_86729,PMC5404446_gox-5-e1261-g001.jpg,CC BY-NC-ND
ROCO_86731,PMC4286863_FVVinObGyn-6-235-239-g001.jpg,CC BY-NC
ROCO_86732,PMC4958402_11548_2015_1326_Fig10_HTML.jpg,CC BY
ROCO_86734,PMC4753752_IJN-26-67-g001.jpg,CC BY-NC-SA
ROCO_86738,PMC4875686_12891_2016_1062_Fig3_HTML.jpg,CC BY
ROCO_86740,PMC5295117_nutrients-09-00073-g001.jpg,CC BY
ROCO_86741,PMC4469763_IJMI2015-134768.004.jpg,CC BY
ROCO_86742,PMC4103296_IJD-59-421e-g001.jpg,CC BY-NC-SA
ROCO_86743,PMC4442280_CRIOPM2015-489813.002.jpg,CC BY
ROCO_86746,PMC3629445_2000108-galleyfig11a.jpg,NO-CC CODE
ROCO_86747,PMC2900039_IJA-53-75-g004.jpg,CC BY
ROCO_86748,PMC4900698_medi-95-e3464-g001.jpg,CC BY
ROCO_86749,PMC5378824_CCR3-5-440-g004.jpg,CC BY-NC-ND
ROCO_86750,PMC4698461_biodiversity_data_journal-3-e4596-g011_e.jpg,CC BY
ROCO_86751,PMC2895298_IJSS-3-4-g004.jpg,CC BY
ROCO_86753,PMC2964959_opth-4-1207f3.jpg,NO-CC CODE
ROCO_86755,PMC3559266_1532-429X-15-S1-E103-1.jpg,CC BY
ROCO_86756,PMC2644374_11517_2009_440_Figg_HTML.jpg,NO-CC CODE
ROCO_86757,PMC4124802_BMRI2014-507241.001.jpg,CC BY
ROCO_86758,PMC3094614_11999_2011_1781_Fig2_HTML.jpg,NO-CC CODE
ROCO_86759,PMC3231274_sensors-11-09478f10.jpg,CC BY
ROCO_86760,PMC2807591_134_2009_1662_Fig1_HTML.jpg,NO-CC CODE
ROCO_86761,PMC4939698_aww083fig1g.jpg,CC BY
ROCO_86762,PMC5070426_TODENTJ-10-522_F2.jpg,CC BY-NC
ROCO_86764,PMC5648946_PJMS-33-823-g002.jpg,CC BY
ROCO_86768,PMC3081451_IJPharm-43-143-g008.jpg,CC BY-NC-SA
ROCO_86769,PMC4697078_CRIID2015-648278.004.jpg,CC BY
ROCO_86770,PMC3183571_jls0031127760002.jpg,CC BY-NC-ND
ROCO_86771,PMC261885_pbio.0000046.g001.jpg,NO-CC CODE
ROCO_86772,PMC4268619_HV-15-89-g002.jpg,CC BY-NC-SA
ROCO_86775,PMC5485553_40662_2017_77_Fig3_HTML.jpg,CC BY
ROCO_86776,PMC2505212_11999_2007_103_Fig4_HTML.jpg,NO-CC CODE
ROCO_86777,PMC4113538_ETM-08-03-0877-g05.jpg,CC BY
ROCO_86778,PMC4991851_peerj-04-2277-g002.jpg,CC BY
ROCO_86779,PMC5752211_gr3.jpg,CC BY-NC-ND
ROCO_86780,PMC3425151_JMH-3-47-g003.jpg,CC BY-NC-SA
ROCO_86781,PMC4144139_EJD-8-389-g003.jpg,CC BY-NC-SA
ROCO_86782,PMC3038503_IJO-59-43-g002.jpg,CC BY
ROCO_86784,PMC4081290_OL-08-02-0748-g00.jpg,CC BY
ROCO_86785,PMC3417856_mder-2-009f1.jpg,NO-CC CODE
ROCO_86786,PMC5644416_JOVR-12-443-g001.jpg,CC BY-NC-SA
ROCO_86787,PMC5701450_f1000research-6-13997-g0006.jpg,CC BY
ROCO_86788,PMC4906676_peerj-04-2059-g004.jpg,CC BY
ROCO_86789,PMC3177091_CRIM2011-761726.004.jpg,CC BY
ROCO_86790,PMC3594876_kjod-43-23-g001.jpg,CC BY-NC
ROCO_86793,PMC3383083_0392-100X-32-87-g001.jpg,CC BY-NC-ND
ROCO_86794,PMC4926733_f1000research-5-8720-g0001.jpg,CC BY
ROCO_86795,PMC4650341_12880_2015_99_Fig1_HTML.jpg,CC BY
ROCO_86800,PMC3682121_fnhum-07-00279-g0004.jpg,CC BY
ROCO_86801,PMC4802041_SCIENTIFICA2016-3927340.012.jpg,CC BY
ROCO_86802,PMC2628936_1752-1947-3-15-2.jpg,CC BY
ROCO_86803,PMC3021341_jsls-7-4-353-g02.jpg,CC BY-NC-ND
ROCO_86804,PMC4080372_1687-9856-2014-S1-S1-18.jpg,CC BY
ROCO_86805,PMC4666228_11751_2015_238_Fig2_HTML.jpg,CC BY
ROCO_86807,PMC4885299_IJOrtho-50-297-g003.jpg,CC BY-NC-SA
ROCO_86808,PMC4971229_gr2.jpg,CC BY-NC-ND
ROCO_86810,PMC3591573_SJA-6-433-g001.jpg,CC BY-NC-SA
ROCO_86812,PMC5459124_materials-10-00141-g002.jpg,CC BY
ROCO_86813,PMC3582858_tre-03-133-2893-1-g013.jpg,CC BY-NC-ND
ROCO_86815,PMC3097806_biij-06-e37-g02.jpg,CC BY
ROCO_86816,PMC3963738_gcsp-2013-149-g006.jpg,NO-CC CODE
ROCO_86817,PMC4653272_WIITM-10-25792-g001.jpg,CC BY-NC-ND
ROCO_86819,PMC4914299_oncotarget-07-12477-g003.jpg,CC BY
ROCO_86820,PMC3964719_biodiversity_data_journal-2-e991-g009.jpg,CC BY
ROCO_86821,PMC5193353_pone.0167988.g007.jpg,CC BY
ROCO_86825,PMC4086587_ijcpd-06-075-i001.jpg,CC BY
ROCO_86826,PMC5637007_crg-0011-0516-g01.jpg,CC BY-NC
ROCO_86827,PMC4904071_QHW-11-31251-g009.jpg,CC BY
ROCO_86828,PMC4687191_IJO-63-649-g006.jpg,CC BY-NC-SA
ROCO_86829,PMC4381825_hlv-07-074-g002.jpg,CC BY-NC
ROCO_86830,PMC3352953_jcb.1974iti1fig1.jpg,NO-CC CODE
ROCO_86832,PMC4841434_opth-10-679Fig4.jpg,CC BY-NC
ROCO_86833,PMC3735901_ETM-06-01-0152-g03.jpg,CC BY
ROCO_86834,PMC3014082_JMP-31-98-g018.jpg,CC BY
ROCO_86835,PMC2940169_IJSS-4-8-g002.jpg,CC BY
ROCO_86836,PMC3572730_MMR-07-01-0021-g00.jpg,CC BY
ROCO_86837,PMC4449348_40510_2015_79_Fig1_HTML.jpg,CC BY
ROCO_86838,PMC3016737_jsls-1-3-269-g01.jpg,CC BY-NC-ND
ROCO_86839,PMC3209427_mv-v17-2776-f5.jpg,CC BY
ROCO_86840,PMC3340960_jls0041127980002.jpg,CC BY-NC-ND
ROCO_86841,PMC5186736_JAD-10-462-g001.jpg,NO-CC CODE
ROCO_86842,PMC3340347_pone.0036226.g006.jpg,CC BY
ROCO_86843,PMC4070179_fmicb-05-00301-g0002.jpg,CC BY
ROCO_86844,PMC3477138_pone.0047897.g007.jpg,CC BY
ROCO_86845,PMC4178991_sensors-14-13730f12.jpg,CC BY
ROCO_86846,PMC3918347_AU2014-765756.004.jpg,CC BY
ROCO_86847,PMC4610589_sensors-15-22970-g014.jpg,CC BY
ROCO_86848,PMC3053235_1746-160X-7-6-16.jpg,CC BY
ROCO_86849,PMC4499811_srep12164-f1.jpg,CC BY
ROCO_86851,PMC4528288_IJSS-9-81-g005.jpg,CC BY-NC-SA
ROCO_86852,PMC3486940_alm-32-438-g003.jpg,CC BY-NC
ROCO_86853,PMC3815116_mnm-34-1196-g003.jpg,CC BY-NC-ND
ROCO_86855,PMC3085755_167_2009_783_Fig3_HTML.jpg,NO-CC CODE
ROCO_86856,PMC2751618_fnins-03-214-g002.jpg,NO-CC CODE
ROCO_86857,PMC5426144_CCD-8-122-g003.jpg,CC BY-NC-SA
ROCO_86858,PMC2647523_1471-227X-9-2-1.jpg,CC BY
ROCO_86859,PMC2636056_IndianJOphthalmol-56-86-g002.jpg,CC BY-NC-SA
ROCO_86860,PMC4767785_gr1.jpg,CC BY-NC-ND
ROCO_86861,PMC4463479_UPS-120-072-g001.jpg,CC BY-NC-ND
ROCO_86862,PMC5703689_10-1055-s-0037-1607296-i1600112cr-3.jpg,CC BY
ROCO_86863,PMC3729713_1745-6215-14-238-2.jpg,CC BY
ROCO_86864,PMC4206929_ARI2014-174028.003.jpg,CC BY
ROCO_86865,PMC2685049_TOORTHJ-2-19_F1A.jpg,CC BY
ROCO_86868,PMC5392662_kjpain-30-93-g001.jpg,CC BY-NC
ROCO_86869,PMC4352205_mehdiophth-3-116-g003.jpg,CC BY
ROCO_86870,PMC4166432_701_2014_2205_Fig1_HTML.jpg,NO-CC CODE
ROCO_86871,PMC5713009_sensors-17-02700-g005.jpg,CC BY
ROCO_86872,PMC5559356_jvms-79-1151-g002.jpg,CC BY-NC-ND
ROCO_86874,PMC4683896_AIAN-18-475-g002.jpg,CC BY-NC-SA
ROCO_86875,PMC3098805_1752-1947-5-165-2.jpg,CC BY
ROCO_86876,PMC3391872_JMedLife-05-153-g002.jpg,CC BY
ROCO_86877,PMC5550930_12905_2017_414_Fig1_HTML.jpg,CC BY
ROCO_86878,PMC3707325_SNI-4-76-g001.jpg,CC BY-NC-SA
ROCO_86879,PMC3276018_JNSBM-2-216-g007.jpg,CC BY-NC-SA
ROCO_86881,PMC4531699_kjim-16-1-14-3f1.jpg,CC BY-NC
ROCO_86882,PMC2894485_IJA-53-478-g001.jpg,CC BY
ROCO_86883,PMC3385380_IJPS-45-138-g001.jpg,CC BY-NC-SA
ROCO_86884,PMC4452633_ctg20158f3.jpg,CC BY-NC-ND
ROCO_86886,PMC3075167_crg0002-0054-f01.jpg,CC BY-NC-ND
ROCO_86887,PMC3544285_CMMM2012-198108.002.jpg,CC BY
ROCO_86888,PMC5265906_medi-95-e4826-g003.jpg,CC BY-NC-ND
ROCO_86890,PMC4268833_IJPD-24-147-g007.jpg,NO-CC CODE
ROCO_86891,PMC3349045_jpis-42-39-g001.jpg,CC BY-NC
ROCO_86892,PMC5746905_nanomaterials-07-00415-g004.jpg,CC BY
ROCO_86893,PMC3014796_f08_01.jpg,CC BY
ROCO_86895,PMC4262868_IJSS-8-127-g003.jpg,CC BY-NC-SA
ROCO_86897,PMC4430578_JFDS-7-168-g002.jpg,CC BY-NC-SA
ROCO_86900,PMC4522535_vrf-6-181-g003.jpg,CC BY
ROCO_86901,PMC4422256_s12968-014-0058-0-3.jpg,CC BY
ROCO_86902,PMC3195323_MIS2011-972647.002.jpg,CC BY
ROCO_86905,PMC5452112_materials-06-00085-g004.jpg,CC BY
ROCO_86906,PMC3502297_1477-7819-10-241-1.jpg,CC BY
ROCO_86907,PMC4174207_gox-2-e133-g005.jpg,CC BY-NC-ND
ROCO_86908,PMC3220157_CCD-1-284-g004.jpg,CC BY-NC-SA
ROCO_86909,PMC4415248_12932_2015_18_Fig6_HTML.jpg,CC BY
ROCO_86910,PMC4178912_CRIOG2014-815401.002.jpg,CC BY
ROCO_86911,PMC4118541_IJPharm-46-438-g002.jpg,CC BY-NC-SA
ROCO_86912,PMC3015853_jsls-11-4-466-g01.jpg,CC BY-NC-ND
ROCO_86914,PMC4993819_ijcpd-03-139-g010.jpg,CC BY
ROCO_86916,PMC3441781_1752-1947-6-244-1.jpg,CC BY
ROCO_86917,PMC3015902_jsls-13-1-104-g01.jpg,CC BY-NC-ND
ROCO_86919,PMC3590729_JISP-16-569-g008.jpg,CC BY-NC-SA
ROCO_86920,PMC3389248_405_2012_1962_Fig1_HTML.jpg,NO-CC CODE
ROCO_86922,PMC4492969_pone.0131701.g007.jpg,CC BY
ROCO_86923,PMC5603015_12886_2017_566_Fig4_HTML.jpg,CC BY
ROCO_86925,PMC4855789_gr4.jpg,CC BY-NC-ND
ROCO_86926,PMC2865605_11999_2009_1221_Fig14_HTML.jpg,NO-CC CODE
ROCO_86927,PMC3716927_1475-925X-12-63-14.jpg,CC BY
ROCO_86928,PMC3551225_vetrec-2012-101069f18.jpg,CC BY-NC
ROCO_86929,PMC5072821_PAMJ-24-165-g001.jpg,CC BY
ROCO_86931,PMC3921817_CEJU-65-224a-g001.jpg,CC BY-NC-ND
ROCO_86932,PMC4955462_AJPS-13-47-g002.jpg,CC BY-NC-SA
ROCO_86933,PMC3340893_pone.0035792.g015.jpg,CC BY
ROCO_86934,PMC3794307_fendo-04-00139-g002.jpg,CC BY
ROCO_86936,PMC4352683_gcsp-2014-044-g006.jpg,NO-CC CODE
ROCO_86937,PMC4475700_MIS2015-671267.002.jpg,CC BY
ROCO_86938,PMC3785059_TOORTHJ-7-338_F7.jpg,CC BY-NC
ROCO_86939,PMC3015889_jsls-13-1-96-g03.jpg,CC BY-NC-ND
ROCO_86941,PMC538753_1471-2229-4-18-4.jpg,CC BY
ROCO_86942,PMC3223713_kjo-25-443-g004.jpg,CC BY-NC
ROCO_86943,PMC3614588_IJBS-2-184_F2.jpg,CC BY
ROCO_86944,PMC5094248_tropmed-95-988-g003.jpg,CC BY
ROCO_86946,PMC4673811_IJEM-19-811-g005.jpg,CC BY-NC-SA
ROCO_86947,PMC4476133_peerj-03-1008-g001.jpg,CC BY
ROCO_86948,PMC5348905_12891_2017_1472_Fig3_HTML.jpg,CC BY
ROCO_86951,PMC3786919_ETM-06-03-0816-g03.jpg,CC BY
ROCO_86952,PMC1459948_ehp0114-a00286f9.jpg,CC0
ROCO_86955,PMC3117682_1754-9493-5-14-7.jpg,CC BY
ROCO_86956,PMC3874228_10.1177_1941738113514344-fig3.jpg,NO-CC CODE
ROCO_86957,PMC4938140_ppa-10-1177Fig2.jpg,CC BY-NC
ROCO_86958,PMC2654961_ppat.1000234.g001.jpg,CC BY
ROCO_86959,PMC5675147_JGF2-18-35-g001.jpg,CC BY-NC
ROCO_86960,PMC3425285_IJA-56-255-g001.jpg,CC BY-NC-SA
ROCO_86961,PMC3193758_JMAS-7-178-g003.jpg,CC BY-NC-SA
ROCO_86965,PMC3159221_JMP-36-147-g001.jpg,CC BY-NC-SA
ROCO_86966,PMC3483197_1756-3305-5-218-10.jpg,CC BY
ROCO_86967,PMC3201008_CTO-04-14-g-007.jpg,CC BY-NC-ND
ROCO_86968,PMC3820599_pone.0078498.g003.jpg,CC BY
ROCO_86969,PMC3763413_cancers-03-04114f1.jpg,CC BY
ROCO_86970,PMC2738310_IJCCM-12-140-g001.jpg,CC BY
ROCO_86971,PMC2896696_AHC10006f01.jpg,NO-CC CODE
ROCO_86972,PMC5331848_EUS-6-69-g002.jpg,CC BY-NC-SA
ROCO_86974,PMC4320518_12864_2014_6923_Fig1_HTML.jpg,CC BY
ROCO_86975,PMC5706069_jm-2017-01363a_0003.jpg,NO-CC CODE
ROCO_86976,PMC4775480_1413-7852-aob-23-05-00268-gf2.jpg,CC BY-NC
ROCO_86978,PMC5298455_10.1177_2325967116678722-fig3.jpg,CC BY-NC-ND
ROCO_86979,PMC3015784_jsls-11-1-59-g01.jpg,CC BY-NC-ND
ROCO_86980,PMC3043406_jsls-6-1-69-g12.jpg,NO-CC CODE
ROCO_86981,PMC3201002_CTO-04-09-g-001.jpg,CC BY-NC-ND
ROCO_86982,PMC4436312_pone.0127289.g002.jpg,CC BY
ROCO_86983,PMC4686623_CRID2015-780908.002.jpg,CC BY
ROCO_86984,PMC4736612_12891_2016_902_Fig4_HTML.jpg,CC BY
ROCO_86985,PMC3628803_ETM-05-04-1053-g01.jpg,CC BY
ROCO_86986,PMC3381210_jap-4-97-g002.jpg,CC BY-NC
ROCO_86987,PMC3737097_pone.0071622.g005.jpg,CC BY
ROCO_86988,PMC2887507_167_2009_1031_Fig2_HTML.jpg,NO-CC CODE
ROCO_86989,PMC5346933_cop-0008-0099-g01.jpg,CC BY-NC
ROCO_86990,PMC4989580_JOMFP-20-333-g004.jpg,CC BY-NC-SA
ROCO_86992,PMC5247473_fbioe-05-00001-g001.jpg,CC BY
ROCO_86993,PMC3482015_ECAM2012-521612.003.jpg,CC BY
ROCO_86994,PMC4839838_medi-95-e3360-g001.jpg,CC BY
ROCO_86995,PMC4164347_1556-276X-9-476-1.jpg,CC BY
ROCO_86996,PMC1635716_1475-925X-5-59-5.jpg,CC BY
ROCO_86999,PMC2740506_IJPS-41-110-g003.jpg,CC BY
ROCO_87000,PMC5130058_ijos20146f3.jpg,CC BY-NC-ND
ROCO_87001,PMC2536705_ijbsv04p0318g04.jpg,NO-CC CODE
ROCO_87002,PMC4927427_acb-49-125-g001.jpg,CC BY-NC
ROCO_87003,PMC4480332_345_2015_1535_Fig11_HTML.jpg,NO-CC CODE
ROCO_87005,PMC3726562_nihms450646f1.jpg,NO-CC CODE
ROCO_87006,PMC3671506_ISRN.NEUROLOGY2013-964572.001.jpg,CC BY
ROCO_87007,PMC1615249_i1536-2442-5-42-1-f05.jpg,NO-CC CODE
ROCO_87008,PMC2612952_a10-fig7.jpg,NO-CC CODE
ROCO_87009,PMC4345723_2186-3326-76-0027-g006.jpg,CC BY-NC-ND
ROCO_87011,PMC5453117_ol-13-06-4169-g03.jpg,CC BY-NC-ND
ROCO_87012,PMC4318495_rju15702.jpg,CC BY-NC
ROCO_87013,PMC3223029_crn0003-0223-f01.jpg,CC BY-NC-ND
ROCO_87014,PMC3560707_medscimonit-18-8-CS72-g002.jpg,NO-CC CODE
ROCO_87015,PMC4590425_rsfs20150031-g6.jpg,CC BY
ROCO_87016,PMC3015846_jsls-11-4-481-g04.jpg,CC BY-NC-ND
ROCO_87019,PMC3015859_jsls-11-4-453-g02.jpg,CC BY-NC-ND
ROCO_87020,PMC2687909_mjm12_1p25f2.jpg,CC BY-NC-ND
ROCO_87021,PMC3991042_qmj-2012-087-g001.jpg,NO-CC CODE
ROCO_87023,PMC4973729_exbotj_erw228_f0001.jpg,CC BY
ROCO_87024,PMC5082273_TJO-45-152-g2.jpg,CC BY
ROCO_87025,PMC4652247_IJO-63-575-g011.jpg,CC BY-NC-SA
ROCO_87026,PMC4672663_gr2.jpg,CC BY-NC-ND
ROCO_87027,PMC5024913_AJUM-15-126-g006.jpg,NO-CC CODE
ROCO_87028,PMC4383601_pone.0120929.g001.jpg,CC BY
ROCO_87029,PMC4658756_13018_2015_312_Fig4_HTML.jpg,CC BY
ROCO_87030,PMC3867617_ksrr-25-225-g005.jpg,CC BY-NC
ROCO_87031,PMC4628715_CRID2015-841745.009.jpg,CC BY
ROCO_87032,PMC3996791_JCAS-7-46-g002.jpg,CC BY-NC-SA
ROCO_87033,PMC5302418_pone.0172047.g012.jpg,CC BY
ROCO_87034,PMC4287773_IJEM-19-190-g002.jpg,CC BY-NC-SA
ROCO_87035,PMC3183571_jls0031127760001.jpg,CC BY-NC-ND
ROCO_87036,PMC4350337_oncotarget-05-12968-g006.jpg,CC BY
ROCO_87038,PMC3920360_gr1.jpg,CC BY-NC-ND
ROCO_87040,PMC4152832_biodiversity_data_journal-2-e1156-g004_c.jpg,CC BY
ROCO_87041,PMC552326_1477-7819-3-14-1.jpg,CC BY
ROCO_87042,PMC3015388_jsls-4-2-125-g01.jpg,CC BY-NC-ND
ROCO_87043,PMC4727714_gox-3-e562-g001.jpg,CC BY-NC-ND
ROCO_87044,PMC3261391_464_2011_1880_Fig1_HTML.jpg,NO-CC CODE
ROCO_87045,PMC4293586_iej-10-075-g002.jpg,CC BY
ROCO_87046,PMC3909400_sensors-06-01345f2.jpg,NO-CC CODE
ROCO_87047,PMC4921884_ijcpd-09-143-g003.jpg,CC BY
ROCO_87048,PMC3159221_JMP-36-147-g006.jpg,CC BY-NC-SA
ROCO_87049,PMC4031384_436_2014_3906_Fig3_HTML.jpg,NO-CC CODE
ROCO_87051,PMC3443669_1752-1947-6-245-1.jpg,CC BY
ROCO_87052,PMC4707222_fnins-09-00500-g0003.jpg,CC BY
ROCO_87053,PMC2584061_1749-799X-3-49-6.jpg,CC BY
ROCO_87054,PMC3113182_jsls-4-3-259-g01.jpg,CC BY-NC-ND
ROCO_87055,PMC3365265_tp201246f1.jpg,NO-CC CODE
ROCO_87057,PMC5679766_cureus-0009-00000001670-i02.jpg,CC BY
ROCO_87059,PMC3460151_kjae-63-227-g002.jpg,CC BY-NC
ROCO_87060,PMC4660551_IJSTD-36-133-g005.jpg,CC BY-NC-SA
ROCO_87061,PMC3324890_AOP2012-645321.003.jpg,CC BY
ROCO_87062,PMC4483184_12149_2014_892_Fig5_HTML.jpg,NO-CC CODE
ROCO_87063,PMC3204699_jkss-80-307-g001.jpg,CC BY-NC
ROCO_87065,PMC4154426_jls9991433400004.jpg,CC BY-NC-ND
ROCO_87067,PMC4578433_Beilstein_J_Nanotechnol-06-1805-g003.jpg,CC BY
ROCO_87068,PMC3134045_JISP-15-39-g001.jpg,CC BY-NC-SA
ROCO_87070,PMC4962756_medscimonit-22-2513-g003.jpg,NO-CC CODE
ROCO_87071,PMC3347591_AN20758251-08-107-g002.jpg,CC BY
ROCO_87073,PMC5611793_TOORTHJ-11-897_F3.jpg,CC BY
ROCO_87074,PMC4719396_JOCR-5-35-g005.jpg,CC BY-NC-SA
ROCO_87076,PMC3220092_CCD-1-83-g003.jpg,CC BY-NC-SA
ROCO_87077,PMC3831768_IJO-61-511-g003.jpg,CC BY-NC-SA
ROCO_87078,PMC3706601_pone.0068082.g006.jpg,CC BY
ROCO_87080,PMC5421801_pone.0177285.g004.jpg,CC BY
ROCO_87081,PMC4206783_biodiversity_data_journal-2-e4016-g005_d.jpg,CC BY
ROCO_87082,PMC4359834_BMRI2015-453826.001.jpg,CC BY
ROCO_87083,PMC1550228_1471-2474-7-52-4.jpg,CC BY
ROCO_87085,PMC2766694_cios-1-27-g002.jpg,CC BY
ROCO_87087,PMC3841919_SNI-4-146-g002.jpg,CC BY-NC-SA
ROCO_87088,PMC3030779_jsls-13-4-479-g01.jpg,CC BY-NC-ND
ROCO_87089,PMC3342490_10840_2011_9650_Fig1_HTML.jpg,NO-CC CODE
ROCO_87090,PMC3376410_fnins-06-00088-g001.jpg,CC BY-NC
ROCO_87091,PMC5069442_ijbsv12p1203g006.jpg,NO-CC CODE
ROCO_87092,PMC4722059_595_2015_1191_Fig2_HTML.jpg,CC BY
ROCO_87093,PMC5621278_IJO-65-882-g003.jpg,CC BY-NC-SA
ROCO_87094,PMC5637004_crg-0011-0389-g02.jpg,CC BY-NC
ROCO_87095,PMC2766893_IJRI-18-4b-g006.jpg,CC BY
ROCO_87096,PMC2740130_1757-1626-0002-0000008141-003.jpg,CC BY
ROCO_87097,PMC5365044_jceh_29_96_071_f03.jpg,CC BY
ROCO_87098,PMC2064374_jcb177945bf01.jpg,CC BY-NC-SA
ROCO_87099,PMC3632355_JMedLife-06-26-g016.jpg,CC BY
ROCO_87100,PMC5036491_TSTA1166124006.jpg,CC BY
ROCO_87101,PMC4766690_12957_2016_796_Fig2_HTML.jpg,CC BY
ROCO_87102,PMC2063828_jcb1730314f01.jpg,CC BY-NC-SA
ROCO_87103,PMC5419525_gr3.jpg,CC BY-NC-ND
ROCO_87104,PMC5243188_ECE3-7-771-g001.jpg,CC BY
ROCO_87107,PMC4078318_srep05534-f4.jpg,CC BY
ROCO_87108,PMC113251_1471-2474-3-13-4.jpg,NO-CC CODE
ROCO_87110,PMC3764652_JMAS-9-104-g001.jpg,CC BY-NC-SA
ROCO_87111,PMC4371089_srep09405-f1.jpg,CC BY
ROCO_87112,PMC4934140_biodiversity_data_journal-4-e8032-g007_a.jpg,CC BY
ROCO_87113,PMC481083_1476-7120-2-6-10.jpg,NO-CC CODE
ROCO_87114,PMC3043583_jls0021026140003.jpg,CC BY-NC-ND
