ROCO_ID,PMC_ID,CC
ROCO_72466,PMC5340957_IJD2017-2689642.002.jpg,CC BY
ROCO_72467,PMC3514933_CCD-3-177-g004.jpg,CC BY-NC-SA
ROCO_72468,PMC4759734_12879_2016_1403_Fig1_HTML.jpg,CC BY
ROCO_72469,PMC4489064_JPN-10-159-g002.jpg,CC BY-NC-SA
ROCO_72471,PMC4303746_ogs-58-1-g003.jpg,CC BY-NC
ROCO_72472,PMC4027011_ijms-39-298-g004.jpg,CC BY
ROCO_72474,PMC3884540_CTO-12-05-g-005.jpg,CC BY-NC-ND
ROCO_72476,PMC3483851_rrs05002.jpg,CC BY-NC
ROCO_72478,PMC5733754_CRIS2017-6315934.001.jpg,CC BY
ROCO_72479,PMC2856394_IJOrtho-44-184-g004.jpg,CC BY
ROCO_72481,PMC3190488_IJRI-21-176-g002.jpg,CC BY-NC-SA
ROCO_72482,PMC3730754_rmmj-4-3-e0015-g007.jpg,CC BY
ROCO_72483,PMC5447191_SaudiMedJ-38-391-g004.jpg,CC BY-NC-SA
ROCO_72485,PMC4715868_12905_2015_274_Fig2_HTML.jpg,CC BY
ROCO_72487,PMC2783085_1752-1947-3-86-1.jpg,CC BY
ROCO_72488,PMC4307690_poljradiol-80-40-g006.jpg,NO-CC CODE
ROCO_72489,PMC2740087_1757-1626-0002-0000006460-005.jpg,CC BY
ROCO_72490,PMC3380670_jovr-5-1-173-615-1-pbf3.jpg,CC BY
ROCO_72491,PMC3615230_jvs-14-37-g005.jpg,CC BY-NC
ROCO_72492,PMC4126136_IJRI-24-217-g006.jpg,CC BY-NC-SA
ROCO_72493,PMC4933982_edmcr-2016-160024-g004.jpg,CC BY-NC-ND
ROCO_72494,PMC5442331_CRINM2017-7965758.003.jpg,CC BY
ROCO_72496,PMC2740059_1757-1626-0002-0000007408-001.jpg,CC BY
ROCO_72497,PMC5564926_10.1177_2055116917726228-fig2.jpg,CC BY-NC
ROCO_72498,PMC4558190_jkaoms-41-203-g002.jpg,CC BY-NC
ROCO_72499,PMC3814995_SNI-4-130-g007.jpg,CC BY-NC-SA
ROCO_72500,PMC3913410_umj0082-0179-f4.jpg,NO-CC CODE
ROCO_72501,PMC3008950_IJN-20-205-g001.jpg,CC BY
ROCO_72502,PMC4756183_gr4.jpg,CC BY-NC-ND
ROCO_72503,PMC3086164_SNI-2-31-g009.jpg,CC BY-NC-SA
ROCO_72506,PMC4345671_2186-3326-75-0273-g002.jpg,CC BY-NC-ND
ROCO_72507,PMC5331359_AJC-16-720-g002.jpg,CC BY-NC-SA
ROCO_72508,PMC2895521_jpis-40-144-g003.jpg,CC BY
ROCO_72512,PMC3862002_aob-21-226-g03.jpg,CC BY-NC
ROCO_72513,PMC5573781_gr3.jpg,CC BY-NC-ND
ROCO_72515,PMC4458344_13018_2015_227_Fig2_HTML.jpg,CC BY
ROCO_72517,PMC2817893_TOORTHJ-4-39_F1.jpg,CC BY-NC
ROCO_72518,PMC3084169_1865-1380-4-15-2.jpg,CC BY
ROCO_72519,PMC4606692_JPBS-7-712-g010.jpg,CC BY-NC-SA
ROCO_72520,PMC5282645_12891_2017_1426_Fig2_HTML.jpg,CC BY
ROCO_72521,PMC3678496_CRIM.ORTHOPEDICS2013-478131.001.jpg,CC BY
ROCO_72522,PMC4881712_ACA-18-433-g002.jpg,CC BY-NC-SA
ROCO_72523,PMC2292495_247_2007_610_Fig27_HTML.jpg,NO-CC CODE
ROCO_72524,PMC2858843_jkms-25-790-g001.jpg,CC BY-NC
ROCO_72525,PMC3015586_jsls-9-2-213-g03.jpg,CC BY-NC-ND
ROCO_72526,PMC4799278_gr2.jpg,CC BY-NC-ND
ROCO_72527,PMC3828501_10195_2013_242_Fig6_HTML.jpg,NO-CC CODE
ROCO_72528,PMC5081499_jcen-18-129-g003.jpg,CC BY-NC
ROCO_72529,PMC3162767_LI-28-226-g001.jpg,CC BY-NC-SA
ROCO_72530,PMC5141405_JMedLife-09-424-g007.jpg,CC BY
ROCO_72531,PMC3395183_CRIM.OBGYN2012-502919.001.jpg,CC BY
ROCO_72532,PMC4373024_dpjo-20-01-00118-gf05.jpg,CC BY
ROCO_72533,PMC3016234_247_2010_1858_Fig2_HTML.jpg,NO-CC CODE
ROCO_72534,PMC5497338_gr2.jpg,CC BY-NC-ND
ROCO_72535,PMC4588675_amjcaserep-16-652-g005.jpg,NO-CC CODE
ROCO_72536,PMC4665951_medscimonit-21-3682-g001.jpg,NO-CC CODE
ROCO_72537,PMC3401814_IJCIIS-2-104-g003.jpg,CC BY-NC-SA
ROCO_72539,PMC3743601_sbsr01133-3.jpg,NO-CC CODE
ROCO_72540,PMC2651448_kjr-10-106-g001.jpg,CC BY-NC
ROCO_72541,PMC3847360_1471-2490-13-43-2.jpg,CC BY
ROCO_72542,PMC2651443_kjr-10-101-g001.jpg,CC BY-NC
ROCO_72543,PMC5330836_WJG-23-1507-g002.jpg,CC BY-NC
ROCO_72544,PMC4898113_JNRP-7-423-g005.jpg,CC BY-NC-SA
ROCO_72545,PMC4701803_gr1.jpg,CC BY-NC-ND
ROCO_72546,PMC3728529_CRIM.OTOLARYNGOLOGY2013-818561.004.jpg,CC BY
ROCO_72547,PMC4418168_IJMR-141-251-g002.jpg,CC BY-NC-SA
ROCO_72548,PMC2769415_1757-1626-0002-0000008217-002.jpg,CC BY
ROCO_72549,PMC4596350_amjcaserep-16-703-g004.jpg,NO-CC CODE
ROCO_72552,PMC4334947_gr2.jpg,CC BY-NC-ND
ROCO_72553,PMC3783310_cment-4-2011-021f7.jpg,NO-CC CODE
ROCO_72555,PMC2716300_1750-1172-4-17-5.jpg,CC BY
ROCO_72557,PMC4266133_IJPA-8-651f2.jpg,NO-CC CODE
ROCO_72558,PMC4958111_gr1.jpg,CC BY-NC-ND
ROCO_72559,PMC3109838_LI-28-133-g002.jpg,CC BY
ROCO_72560,PMC5224664_JCE-26-131-g001.jpg,CC BY-NC-SA
ROCO_72561,PMC3901176_Int-J-Fertil-Steril-7-245-g06.jpg,CC BY
ROCO_72562,PMC3607765_gnl-7-129-g003.jpg,CC BY-NC
ROCO_72564,PMC2816851_jkms-19-458-g001.jpg,CC BY-NC
ROCO_72565,PMC3860028_gr1.jpg,CC BY-NC-ND
ROCO_72566,PMC3232563_IPC-8-7-g019.jpg,CC BY-NC-SA
ROCO_72569,PMC3908507_poljradiol-78-4-47-g001.jpg,NO-CC CODE
ROCO_72570,PMC2827097_1757-1626-0002-0000008730-2.jpg,CC BY
ROCO_72571,PMC4595413_40792_2015_98_Fig1_HTML.jpg,CC BY
ROCO_72572,PMC4649866_JFMPC-2-387-g004.jpg,CC BY-NC-SA
ROCO_72573,PMC5106538_gr2a.jpg,CC BY-NC-ND
ROCO_72574,PMC3514933_CCD-3-177-g005.jpg,CC BY-NC-SA
ROCO_72575,PMC4421388_sfp067fig2.jpg,CC BY-NC
ROCO_72576,PMC5009191_jkaoms-42-182-g001.jpg,CC BY-NC
ROCO_72577,PMC4323917_IJN-25-61-g002.jpg,CC BY-NC-SA
ROCO_72578,PMC2833148_1757-1146-3-2-6.jpg,CC BY
ROCO_72579,PMC3579060_JNRP-4-78-g001.jpg,CC BY-NC-SA
ROCO_72581,PMC3531536_kjae-63-550-g002.jpg,CC BY-NC
ROCO_72583,PMC5627814_medi-96-e7483-g006.jpg,CC BY-NC-ND
ROCO_72584,PMC5288610_JOCR-6-103-g002.jpg,CC BY-NC-SA
ROCO_72585,PMC3070455_rt-2011-1-e9-g001.jpg,NO-CC CODE
ROCO_72588,PMC5031135_rjw157f02.jpg,CC BY-NC
ROCO_72590,PMC4748767_cro-0009-0011-g01.jpg,CC BY-NC
ROCO_72591,PMC4732240_AJNS-11-39-g001.jpg,CC BY-NC-SA
ROCO_72593,PMC3041921_296_2009_1193_Fig2_HTML.jpg,NO-CC CODE
ROCO_72594,PMC4931791_IJRI-26-271-g014.jpg,CC BY-NC-SA
ROCO_72595,PMC5560469_amjcaserep-18-865-g002.jpg,CC BY-NC-ND
ROCO_72596,PMC5298143_EDU-0090-2016.03.jpg,CC BY-NC
ROCO_72597,PMC4676479_echo-01-43-g005.jpg,CC BY-NC
ROCO_72598,PMC4073032_AnnGastroenterol-27-276-g001.jpg,CC BY-NC-SA
ROCO_72599,PMC4907163_0392-100X-36-149-g003.jpg,CC BY-NC-ND
ROCO_72600,PMC2367394_247_2008_751_Fig15_HTML.jpg,NO-CC CODE
ROCO_72601,PMC4173509_AER-7-273-g001.jpg,CC BY-NC-SA
ROCO_72602,PMC5380797_gr3.jpg,CC BY-NC-ND
ROCO_72603,PMC4808321_jced-8-e223-g003.jpg,CC BY
ROCO_72604,PMC3163182_1865-1380-4-50-1.jpg,CC BY
ROCO_72605,PMC3788260_JOACP-29-416-g001.jpg,CC BY-NC-SA
ROCO_72606,PMC4438352_sft11304.jpg,CC BY-NC
ROCO_72607,PMC3920375_gr8.jpg,CC BY-NC-ND
ROCO_72608,PMC2776156_431_2009_991_Fig5_HTML.jpg,NO-CC CODE
ROCO_72609,PMC3119972_ASM-31-294-g003.jpg,CC BY-NC-SA
ROCO_72610,PMC4276085_gr1.jpg,CC BY-NC-ND
ROCO_72611,PMC3177462_JCIS-1-32-g010.jpg,CC BY-NC-SA
ROCO_72613,PMC4090976_JSTCR-6-21-g002.jpg,CC BY-NC-SA
ROCO_72614,PMC4588337_CRIS2015-317240.002.jpg,CC BY
ROCO_72615,PMC4633555_CRID2015-503059.003.jpg,CC BY
ROCO_72616,PMC4515254_CRIM2015-536191.004.jpg,CC BY
ROCO_72618,PMC5067395_hp-28-173-g004.jpg,CC BY-NC
ROCO_72619,PMC3637498_1757-2215-6-27-1.jpg,CC BY
ROCO_72620,PMC3841937_SNI-4-362-g005.jpg,CC BY-NC-SA
ROCO_72621,PMC3469380_1752-1947-6-321-2.jpg,CC BY
ROCO_72622,PMC4774518_ol-11-03-1719-g03.jpg,CC BY-NC-ND
ROCO_72623,PMC3959065_APC-7-55-g001.jpg,CC BY-NC-SA
ROCO_72624,PMC5213924_11999_2016_4906_Fig4_HTML.jpg,CC BY
ROCO_72625,PMC2964800_JPN-5-55-g002.jpg,CC BY
ROCO_72626,PMC4027082_apem-18-214-g001.jpg,CC BY-NC
ROCO_72627,PMC5585603_CRIS2017-9690218.001.jpg,CC BY
ROCO_72628,PMC5721335_TOORTHJ-11-1277_F13.jpg,CC BY
ROCO_72629,PMC5361990_10.1177_2055116915618422-fig1.jpg,CC BY-NC
ROCO_72630,PMC2701125_opth-1-233f4.jpg,NO-CC CODE
ROCO_72631,PMC3475029_1758-2555-4-25-6.jpg,CC BY
ROCO_72632,PMC5084062_WJR-8-846-g003.jpg,CC BY-NC
ROCO_72633,PMC5240314_hp-28-259-g006.jpg,CC BY-NC
ROCO_72634,PMC4844662_gr1.jpg,CC BY-NC-ND
ROCO_72636,PMC3885781_alm-34-76-g001.jpg,CC BY-NC
ROCO_72637,PMC2840749_APC-01-107-g001.jpg,CC BY
ROCO_72638,PMC3435852_kjr-13-557-g003.jpg,CC BY-NC
ROCO_72639,PMC3087490_CRIM2011-972168.001.jpg,CC BY
ROCO_72641,PMC5556896_acfs-18-137-g005.jpg,CC BY-NC
ROCO_72642,PMC3763572_BMRI2013-265619.017.jpg,CC BY
ROCO_72643,PMC3649198_jscr-2011-1-4fig4.jpg,NO-CC CODE
ROCO_72644,PMC4178356_NJMS-5-47-g005.jpg,CC BY-NC-SA
ROCO_72645,PMC3642752_SNI-4-58-g003.jpg,CC BY-NC-SA
ROCO_72647,PMC4745188_Tanaffos-14-193-g003.jpg,NO-CC CODE
ROCO_72648,PMC4613584_JoU-2013-0015-g003.jpg,NO-CC CODE
ROCO_72649,PMC5062827_12881_2016_336_Fig1_HTML.jpg,CC BY
ROCO_72650,PMC3534173_isd-42-207-g007.jpg,CC BY-NC
ROCO_72651,PMC5563016_13104_2017_2606_Fig3_HTML.jpg,CC BY
ROCO_72653,PMC3976085_1471-244X-14-93-1.jpg,CC BY
ROCO_72654,PMC3912782_jkaoms-39-257-g004.jpg,CC BY-NC
ROCO_72655,PMC4067783_CCD-5-195-g007.jpg,CC BY-NC-SA
ROCO_72656,PMC4558815_AJNS-10-327-g005.jpg,CC BY-NC-SA
ROCO_72657,PMC4332454_12149_2014_849_Fig1_HTML.jpg,NO-CC CODE
ROCO_72659,PMC5455027_IJCCM-21-326-g003.jpg,CC BY-NC-SA
ROCO_72660,PMC3522539_1756-0500-5-602-1.jpg,CC BY
ROCO_72661,PMC5029255_IJD-61-580a-g004.jpg,CC BY-NC-SA
ROCO_72663,PMC4901015_gr4.jpg,CC BY-NC-ND
ROCO_72665,PMC5184836_omw084f04.jpg,CC BY-NC
ROCO_72666,PMC3870444_0392-100X-33-428-g001.jpg,CC BY-NC-ND
ROCO_72667,PMC2533298_1757-1626-1-116-2.jpg,CC BY
ROCO_72668,PMC4582534_JoU-2012-0018-g008.jpg,NO-CC CODE
ROCO_72670,PMC3223027_crn0003-0214-f01.jpg,CC BY-NC-ND
ROCO_72672,PMC3541589_CroatMedJ_53_0627-F2.jpg,CC BY
ROCO_72673,PMC3908637_WIITM-8-20815-g005.jpg,CC BY-NC-ND
ROCO_72674,PMC3515936_JCIS-2-56-g005.jpg,CC BY-NC-SA
ROCO_72675,PMC4942508_JCHIMP-6-31190-g001.jpg,CC BY-NC
ROCO_72676,PMC3350062_CRIM.ONCMED2012-301437.002.jpg,CC BY
ROCO_72677,PMC2672300_0100001f2.jpg,CC BY-NC
ROCO_72678,PMC4141405_SJA-8-432-g001.jpg,CC BY-NC-SA
ROCO_72679,PMC5515896_JKCVHL-4-68-g001.jpg,CC BY
ROCO_72680,PMC2235854_1471-2474-8-123-7.jpg,CC BY
ROCO_72681,PMC3945245_CHSJ-35-3-159-fig4.jpg,NO-CC CODE
ROCO_72682,PMC4382063_PAMJ-19-247-g003.jpg,CC BY
ROCO_72684,PMC2071907_1745-6673-2-8-1.jpg,CC BY
ROCO_72685,PMC4895073_gr2b.jpg,CC BY-NC-ND
ROCO_72686,PMC3520722_1752-1947-6-403-2.jpg,CC BY
ROCO_72688,PMC4719894_gr1.jpg,CC BY-NC-ND
ROCO_72689,PMC4745142_40885_2014_11_Fig3_HTML.jpg,CC BY
ROCO_72690,PMC5586906_mpp-0023-0482-g01.jpg,CC BY-NC
ROCO_72693,PMC4429394_LI-32-278-g002.jpg,CC BY-NC-SA
ROCO_72694,PMC3854592_10-1055-s-0032-1331462-i1200024-2.jpg,NO-CC CODE
ROCO_72696,PMC4980350_IJPH-45-941-g003.jpg,NO-CC CODE
ROCO_72697,PMC3792541_CRIM.PULMONOLOGY2013-617080.004.jpg,CC BY
ROCO_72699,PMC3259405_13244_2011_72_Fig21_HTML.jpg,NO-CC CODE
ROCO_72700,PMC1693776_ci06015804.jpg,NO-CC CODE
ROCO_72702,PMC2769440_1757-1626-0002-0000008420-002.jpg,CC BY
ROCO_72703,PMC5161797_JCHIMP-6-32310-g003.jpg,CC BY-NC
ROCO_72704,PMC4469449_PAMJ-20-161-g002.jpg,CC BY
ROCO_72705,PMC3169853_DENTISTRY2011-340960.005.jpg,CC BY
ROCO_72706,PMC2475514_1749-7922-3-20-2.jpg,CC BY
ROCO_72707,PMC5065670_WJO-7-638-g016.jpg,CC BY-NC
ROCO_72708,PMC5642873_CRIRA2017-7639056.003.jpg,CC BY
ROCO_72710,PMC4000468_10.1177_1941738113499721-fig10.jpg,NO-CC CODE
ROCO_72711,PMC4458532_CRIVAM2015-485141.002.jpg,CC BY
ROCO_72712,PMC5686467_gr5.jpg,CC BY-NC-ND
ROCO_72713,PMC3764720_IJN-23-387-g001.jpg,CC BY-NC-SA
ROCO_72715,PMC3437292_CRIM2012-430657.001.jpg,CC BY
ROCO_72716,PMC2894163_1556-276X-5-149-4.jpg,NO-CC CODE
ROCO_72717,PMC2958329_SNI-1-44-g004.jpg,CC BY
ROCO_72718,PMC4453190_APC-8-161-g001.jpg,CC BY-NC-SA
ROCO_72719,PMC4208555_SRP2014-139404.001.jpg,CC BY
ROCO_72720,PMC4130917_kjod-44-217-g002.jpg,CC BY-NC
ROCO_72721,PMC4366828_IJCIIS-5-46-g004.jpg,CC BY-NC-SA
ROCO_72722,PMC3139344_JNRP-1-123-g006.jpg,CC BY-NC-SA
ROCO_72723,PMC5734157_fig-3.jpg,NO-CC CODE
ROCO_72724,PMC5424948_gr1.jpg,CC BY-NC-ND
ROCO_72726,PMC2847142_JIAPS-14-85-g006.jpg,CC BY
ROCO_72727,PMC3767015_iranjradiol-10-74-g001.jpg,CC BY
ROCO_72728,PMC553970_1471-2261-5-6-5.jpg,CC BY
ROCO_72729,PMC4435325_crj-01-209-g003.jpg,CC BY-NC-ND
ROCO_72730,PMC4050687_IJPVM-5-648-g011.jpg,CC BY-NC-SA
ROCO_72731,PMC1766563_ci06020406.jpg,NO-CC CODE
ROCO_72732,PMC5592705_edmcr-2017-170064-g002.jpg,CC BY-NC-ND
ROCO_72733,PMC2740172_1757-1626-0002-0000008159-002.jpg,CC BY
ROCO_72734,PMC3036636_1752-1947-5-17-1.jpg,CC BY
ROCO_72735,PMC3505327_JNRP-3-338-g001.jpg,CC BY-NC-SA
ROCO_72736,PMC3988610_JCIS-4-15-g002.jpg,CC BY-NC-SA
ROCO_72737,PMC4912498_40064_2016_2345_Fig1_HTML.jpg,CC BY
ROCO_72738,PMC3999677_LI-31-152-g004.jpg,CC BY-NC-SA
ROCO_72739,PMC5374139_WJG-23-2258-g001.jpg,CC BY-NC
ROCO_72740,PMC5219002_rjw226f07.jpg,CC BY-NC
ROCO_72742,PMC4763809_poljradiol-81-51-g002.jpg,NO-CC CODE
ROCO_72743,PMC3332347_238_2011_589_Fig2_HTML.jpg,NO-CC CODE
ROCO_72745,PMC3002912_1476-7120-8-50-2.jpg,CC BY
ROCO_72746,PMC5067095_gr2.jpg,CC BY-NC-ND
ROCO_72747,PMC1177935_1472-6890-5-5-1.jpg,CC BY
ROCO_72748,PMC2882553_cln_65p562f1.jpg,CC BY-NC
ROCO_72749,PMC3752188_10.1177_1941738112473429-fig3.jpg,NO-CC CODE
ROCO_72750,PMC5516733_CRIS2017-9819270.001.jpg,CC BY
ROCO_72751,PMC3357531_CRIM2012-574845.003.jpg,CC BY
ROCO_72754,PMC4873984_40349_2016_59_Fig1_HTML.jpg,CC BY
ROCO_72755,PMC3748409_CRIM.RHEUMATOLOGY2013-840984.001.jpg,CC BY
ROCO_72756,PMC2627819_1757-1626-2-5-2.jpg,CC BY
ROCO_72757,PMC3082051_gr8.jpg,CC BY-NC-ND
ROCO_72758,PMC2648945_1757-1626-1-420-4.jpg,CC BY
ROCO_72759,PMC5582822_gr3.jpg,CC BY-NC-ND
ROCO_72760,PMC4290889_1471-2318-9-S1-A48-2.jpg,NO-CC CODE
ROCO_72761,PMC5088747_aml-23-142-g003.jpg,NO-CC CODE
ROCO_72762,PMC4323398_gox-3-e294-g008.jpg,NO-CC CODE
ROCO_72763,PMC3748632_ABR-2-29-g004.jpg,CC BY-NC-SA
ROCO_72764,PMC3076253_1752-1947-5-125-4.jpg,CC BY
ROCO_72766,PMC5685093_ijgm-10-409Fig2.jpg,CC BY-NC
ROCO_72767,PMC4301566_13256_2014_3023_Fig1_HTML.jpg,CC BY
ROCO_72768,PMC4207599_CRIHEP2014-501530.001.jpg,CC BY
ROCO_72769,PMC5071171_cureus-0008-000000000797-i01.jpg,CC BY
ROCO_72770,PMC4853149_ccide-8-071Fig1.jpg,CC BY-NC
ROCO_72772,PMC2987926_1749-8090-5-95-2.jpg,CC BY
ROCO_72773,PMC5417738_gr1.jpg,CC BY-NC-ND
ROCO_72774,PMC3168364_SJA-5-353-g001.jpg,CC BY-NC-SA
ROCO_72775,PMC5548579_gox-5-e1416-g001.jpg,CC BY-NC-ND
ROCO_72776,PMC3948506_10195_2013_253_Fig2_HTML.jpg,NO-CC CODE
ROCO_72777,PMC2847142_JIAPS-14-85-g004.jpg,CC BY
ROCO_72778,PMC3641980_1749-8090-8-2-1.jpg,CC BY
ROCO_72779,PMC3335526_CRIM.DENTISTRY2011-560684.003.jpg,CC BY
ROCO_72780,PMC4906881_CCD-7-273-g002.jpg,CC BY-NC-SA
ROCO_72781,PMC3290032_cro-0005-0043-g01.jpg,CC BY-NC-ND
ROCO_72782,PMC4127872_UA-6-267-g002.jpg,CC BY-NC-SA
ROCO_72783,PMC3868697_kjtcs-46-467-g002.jpg,CC BY-NC
ROCO_72784,PMC3671280_CRIM.RADIOLOGY2013-647850.005.jpg,CC BY
ROCO_72785,PMC5573512_jiufd-050-032-e001.jpg,CC BY-NC-ND
ROCO_72786,PMC3719057_ci13002505.jpg,NO-CC CODE
ROCO_72788,PMC5005062_hnw014f1p.jpg,CC BY-NC
ROCO_72789,PMC4877877_OAMJMS-3-326-g002.jpg,CC BY
ROCO_72790,PMC3271447_UA-4-29-g002.jpg,CC BY-NC-SA
ROCO_72791,PMC5203868_CRIPE2016-1210874.001.jpg,CC BY
ROCO_72793,PMC3177923_1752-1947-5-408-1.jpg,CC BY
ROCO_72794,PMC3609957_13244_2013_225_Fig2_HTML.jpg,NO-CC CODE
ROCO_72795,PMC4799160_gr1.jpg,CC BY-NC-ND
ROCO_72796,PMC4659581_cureus-0007-000000000366-i01.jpg,CC BY
ROCO_72797,PMC2780638_11739_2007_Article_12_Fig2.jpg,NO-CC CODE
ROCO_72798,PMC3543939_jpis-42-231-g001.jpg,CC BY-NC
ROCO_72800,PMC3649529_jscr-2012-4-6fig1.jpg,NO-CC CODE
ROCO_72801,PMC5362000_10.1177_2055116915617970-fig1.jpg,CC BY-NC
ROCO_72802,PMC4484293_usg-15003-f15.jpg,CC BY-NC
ROCO_72803,PMC4531192_CRIM2015-394958.003.jpg,CC BY
ROCO_72805,PMC5260084_12893_2017_204_Fig3_HTML.jpg,CC BY
ROCO_72806,PMC4909725_gr3.jpg,CC BY-NC-ND
ROCO_72807,PMC4283900_KITP-11-22560-g004.jpg,CC BY-NC-ND
ROCO_72808,PMC4897086_gr2.jpg,CC BY-NC-ND
ROCO_72809,PMC3046564_SHORTS-10-10901.jpg,CC BY-NC
ROCO_72810,PMC4491557_CRIGM2015-747931.002.jpg,CC BY
ROCO_72811,PMC4458944_IJD-60-290-g002.jpg,CC BY-NC-SA
ROCO_72812,PMC4212507_TORJ-8-82_F5a.jpg,CC BY-NC
ROCO_72813,PMC3767060_10.1177_2042533313476687-fig2.jpg,CC BY-NC
ROCO_72814,PMC2715385_1749-7922-4-26-1.jpg,CC BY
ROCO_72815,PMC2020460_1476-7120-5-26-5.jpg,CC BY
ROCO_72816,PMC3445076_10.1177_1941738108326701-fig1.jpg,NO-CC CODE
ROCO_72817,PMC3641980_1749-8090-8-2-2.jpg,CC BY
ROCO_72818,PMC4530231_rjv09401.jpg,CC BY-NC
ROCO_72819,PMC4097201_595_2013_557_Fig2_HTML.jpg,NO-CC CODE
ROCO_72822,PMC4633545_CRIU2015-583851.003.jpg,CC BY
ROCO_72823,PMC3715820_ORT-84-307-g001.jpg,CC BY
ROCO_72825,PMC2766894_IJRI-18-90-g004.jpg,CC BY
ROCO_72826,PMC3109784_IJN-21-48-g001.jpg,CC BY
ROCO_72827,PMC5428034_41598_2017_284_Fig2_HTML.jpg,CC BY
ROCO_72828,PMC4632155_iranjradiol-12-03-17507-g004.jpg,CC BY-NC
ROCO_72830,PMC3104537_APC-4-62-g003.jpg,CC BY-NC-SA
ROCO_72831,PMC317358_1476-7120-1-16-2.jpg,NO-CC CODE
ROCO_72832,PMC5637000_crg-0011-0539-g02.jpg,CC BY-NC
ROCO_72834,PMC5385769_IJRI-27-23-g019.jpg,CC BY-NC-SA
ROCO_72836,PMC4164194_rjt12901.jpg,CC BY-NC
ROCO_72837,PMC4263800_13244_2014_361_Fig3_HTML.jpg,NO-CC CODE
ROCO_72839,PMC4918459_rjw112f02.jpg,CC BY-NC
ROCO_72840,PMC3891067_kjim-21-62-g001.jpg,CC BY-NC
ROCO_72841,PMC3407751_1752-1947-6-180-1.jpg,CC BY
ROCO_72842,PMC3133002_opth-5-865f1B.jpg,NO-CC CODE
ROCO_72843,PMC1181810_1471-2407-5-85-1.jpg,CC BY
ROCO_72844,PMC5535575_ACA-20-331-g002.jpg,CC BY-NC-SA
ROCO_72845,PMC3442466_IJO-60-301-g018.jpg,CC BY-NC-SA
ROCO_72846,PMC2664733_23-0008f1.jpg,NO-CC CODE
ROCO_72847,PMC3860652_traumamon-18-28-g001.jpg,CC BY
ROCO_72848,PMC3543206_1752-1947-6-425-4.jpg,CC BY
ROCO_72849,PMC3259307_13244_2010_39_Fig9_HTML.jpg,NO-CC CODE
ROCO_72850,PMC4785174_12245_2016_110_Fig2_HTML.jpg,CC BY
ROCO_72851,PMC3617058_1471-2393-13-79-7.jpg,CC BY
ROCO_72852,PMC5136629_CRIONM2016-6208029.004.jpg,CC BY
ROCO_72853,PMC5737954_gr2.jpg,CC BY-NC-ND
ROCO_72855,PMC5125328_CMJ-129-2524-g002.jpg,CC BY-NC-SA
ROCO_72856,PMC5310370_gr4.jpg,CC BY-NC-ND
ROCO_72858,PMC3850891_1477-7819-11-244-2.jpg,CC BY
ROCO_72860,PMC4148418_poljradiol-79-275-g001.jpg,NO-CC CODE
ROCO_72861,PMC5734431_10.1177_2050313X17745225-fig6.jpg,CC BY-NC
ROCO_72862,PMC3522532_1752-1947-6-416-1.jpg,CC BY
ROCO_72863,PMC5036456_iranjradiol-13-02-18480-g003.jpg,CC BY-NC
ROCO_72864,PMC4062251_EUS-2-71-g003.jpg,CC BY-NC-SA
ROCO_72865,PMC4809390_amjcaserep-17-192-g003.jpg,NO-CC CODE
ROCO_72867,PMC2733185_256_2009_680_Fig3_HTML.jpg,NO-CC CODE
ROCO_72868,PMC2963752_IJRI-20-168-g007.jpg,CC BY
ROCO_72870,PMC5348652_etm-13-02-0489-g02.jpg,CC BY-NC-ND
ROCO_72871,PMC4557822_13256_2015_657_Fig6_HTML.jpg,CC BY
ROCO_72872,PMC3999027_pjms-30-446-g001.jpg,CC BY
ROCO_72873,PMC3016437_kju-51-882-g001.jpg,CC BY-NC
ROCO_72874,PMC4475339_atr-04-02-24622-g001.jpg,CC BY-NC
ROCO_72875,PMC5702862_gr2.jpg,CC BY-NC-ND
ROCO_72876,PMC4153165_Tanaffos-10-064-g004.jpg,CC BY-NC
ROCO_72877,PMC3579994_13244_2012_207_Fig42_HTML.jpg,NO-CC CODE
ROCO_72878,PMC4548008_12328_2015_579_Fig2_HTML.jpg,CC BY
ROCO_72879,PMC5288619_JOCR-6-3-g002.jpg,CC BY-NC-SA
ROCO_72880,PMC3145300_IJCCM-15-130-g002.jpg,CC BY-NC-SA
ROCO_72881,PMC4764320_PAMJ-22-259-g002.jpg,CC BY
ROCO_72882,PMC2766873_IJRI-19-232-g004.jpg,CC BY
ROCO_72884,PMC4188942_AnnGastroenterol-27-409-g001.jpg,CC BY-NC-SA
ROCO_72885,PMC3311031_1749-8090-7-19-8.jpg,CC BY
ROCO_72886,PMC3992753_AIAN-17-125-g003.jpg,CC BY-NC-SA
ROCO_72888,PMC1976312_1749-7922-2-20-2.jpg,CC BY
ROCO_72889,PMC4416286_13104_2015_1140_Fig4_HTML.jpg,CC BY
ROCO_72891,PMC4057012_ezt52301.jpg,CC BY-NC
ROCO_72892,PMC5524308_gr1.jpg,CC BY-NC-ND
ROCO_72893,PMC2688158_ymj-47-377-g003.jpg,CC BY-NC
ROCO_72894,PMC3339679_OJO-5-58-g004.jpg,CC BY-NC-SA
ROCO_72895,PMC4450042_PAMJ-20-67-g002.jpg,CC BY
ROCO_72897,PMC3992782_AIAN-17-97-g002.jpg,CC BY-NC-SA
